index,station,date,tavg,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,vap_pressure,sat_vap_pressure,rel_hum,latitude,longitude
198,1,2007-08-08,80.0,0.06,29.13,29.83,3.0,3,6.9,2.504251515881733,3.3688452478372373,74.33560557551391,41.995,-87.933
199,2,2007-08-08,81.0,0.09,29.18,29.81,1.5,4,6.4,2.5894334040296574,3.479587967455363,74.41781694409413,41.786,-87.752
200,1,2007-08-09,78.0,0.05,29.13,29.84,2.5,29,6.0,2.504251515881733,3.156681699769707,79.33177158990812,41.995,-87.933
201,2,2007-08-09,79.0,0.46,29.19,29.82,3.1,27,6.3,2.504251515881733,3.261235410853136,76.78843138854006,41.786,-87.752
202,1,2007-08-10,78.0,0.0,29.26,29.96,4.5,2,5.9,2.2634305941504893,3.156681699769707,71.70284524776812,41.995,-87.933
203,2,2007-08-10,80.0,0.0,29.32,29.94,3.0,6,5.4,2.3413129950817426,3.3688452478372373,69.49897733013532,41.786,-87.752
204,1,2007-08-11,78.0,0.0,29.31,30.02,3.2,19,3.9,2.0434041232627425,3.156681699769707,64.73266289128287,41.995,-87.933
205,2,2007-08-11,78.0,0.0,29.38,30.0,3.1,20,3.9,2.0434041232627425,3.156681699769707,64.73266289128287,41.786,-87.752
206,1,2007-08-12,78.0,0.29,29.34,30.06,1.7,6,5.4,2.1878578166173233,3.156681699769707,69.30878766702821,41.995,-87.933
207,2,2007-08-12,78.0,0.23,29.4,30.04,1.9,6,6.6,2.1878578166173233,3.156681699769707,69.30878766702821,41.786,-87.752
208,1,2007-08-13,73.0,0.0,29.39,30.11,6.2,6,6.9,1.5466723806554707,2.67717649683204,57.77252200165664,41.995,-87.933
209,2,2007-08-13,75.0,0.0,29.44,30.08,6.9,8,7.7,1.3901719595497484,2.860613031507167,48.596994568584144,41.786,-87.752
210,1,2007-08-14,75.0,0.41,29.23,29.93,5.9,25,8.0,2.1878578166173233,2.860613031507167,76.48213136554894,41.995,-87.933
211,2,2007-08-14,75.0,0.45,29.29,29.92,6.4,23,9.0,2.114535089135237,2.860613031507167,73.91894904502882,41.786,-87.752
212,1,2007-08-15,76.0,0.23,29.17,29.89,3.4,7,5.8,2.1878578166173233,2.956443411602841,74.00303378143039,41.995,-87.933
213,2,2007-08-15,77.0,0.83,29.23,29.87,4.9,6,7.1,2.3413129950817426,3.055108919367253,76.63599095401987,41.786,-87.752
214,1,2007-08-16,71.0,0.0,29.28,29.97,3.6,1,5.7,1.9744078939310175,2.504251515881733,78.84223614958418,41.995,-87.933
215,2,2007-08-16,72.0,0.0,29.33,29.95,3.5,1,5.7,2.0434041232627425,2.5894334040296574,78.91317537198724,41.786,-87.752
216,1,2007-08-17,70.0,0.0,29.41,30.1,5.9,32,6.8,1.3901719595497484,2.4215658994293485,57.40797555322974,41.995,-87.933
217,2,2007-08-17,73.0,0.0,29.46,30.08,6.1,31,7.4,1.3901719595497484,2.67717649683204,51.926795308219994,41.786,-87.752
218,1,2007-08-18,64.0,0.09,29.44,30.16,6.4,12,8.1,1.3901719595497484,1.9744078939310175,70.4095624730276,41.995,-87.933
219,2,2007-08-18,65.0,0.42,29.48,30.15,6.1,13,7.0,1.3901719595497484,2.0434041232627425,68.0321598514754,41.786,-87.752
220,1,2007-08-19,65.0,1.33,29.24,29.99,6.0,10,7.4,1.8425977339080952,2.0434041232627425,90.17294782424067,41.995,-87.933
221,2,2007-08-19,66.0,1.33,29.3,29.98,5.5,10,7.5,1.907490618143548,2.114535089135237,90.20851098402144,41.786,-87.752
222,1,2007-08-20,73.0,0.91,29.15,29.87,0.5,12,5.7,2.2634305941504893,2.67717649683204,84.54543795782067,41.995,-87.933
223,2,2007-08-20,72.0,0.48,29.21,29.85,2.4,20,5.9,2.3413129950817426,2.5894334040296574,90.41796523665016,41.786,-87.752
224,1,2007-08-21,78.0,0.001,29.21,29.91,3.8,18,6.0,2.4215658994293485,3.156681699769707,76.71238755576819,41.995,-87.933
225,2,2007-08-21,77.0,0.01,29.26,29.89,3.5,17,6.0,2.4215658994293485,3.055108919367253,79.26283361219349,41.786,-87.752
226,1,2007-08-22,80.0,0.37,29.23,29.94,5.3,21,9.5,2.504251515881733,3.3688452478372373,74.33560557551391,41.995,-87.933
227,2,2007-08-22,80.0,0.88,29.29,29.93,5.1,21,8.4,2.4215658994293485,3.3688452478372373,71.8811854294574,41.786,-87.752
228,1,2007-08-23,78.0,2.35,29.15,29.87,9.6,21,11.7,2.3413129950817426,3.156681699769707,74.17006900798872,41.995,-87.933
229,2,2007-08-23,80.0,1.96,29.21,29.86,6.7,21,9.1,2.3413129950817426,3.3688452478372373,69.49897733013532,41.786,-87.752
230,1,2007-08-24,75.0,0.24,29.11,29.82,5.8,25,7.1,2.1878578166173233,2.860613031507167,76.48213136554894,41.995,-87.933
231,2,2007-08-24,75.0,0.2,29.16,29.81,5.5,25,7.3,2.1878578166173233,2.860613031507167,76.48213136554894,41.786,-87.752
232,1,2007-08-25,72.0,0.34,29.23,29.93,3.0,36,5.6,1.907490618143548,2.5894334040296574,73.66440145458559,41.995,-87.933
233,2,2007-08-25,71.0,0.25,29.29,29.91,2.4,3,6.4,1.907490618143548,2.504251515881733,76.17008938784375,41.786,-87.752
234,1,2007-08-26,70.0,0.0,29.38,30.08,3.6,11,5.4,1.4406941917649823,2.4215658994293485,59.494321096299196,41.995,-87.933
235,2,2007-08-26,70.0,0.0,29.44,30.07,3.7,11,4.6,1.4406941917649823,2.4215658994293485,59.494321096299196,41.786,-87.752
236,1,2007-08-27,70.0,0.0,29.36,30.07,6.5,17,7.4,1.718672872360171,2.4215658994293485,70.9736155751608,41.995,-87.933
237,2,2007-08-27,71.0,0.0,29.41,30.06,6.4,16,7.3,1.6595376897161735,2.504251515881733,66.26881042864657,41.786,-87.752
238,1,2007-08-28,79.0,0.0,29.28,29.99,9.0,20,9.5,2.114535089135237,3.261235410853136,64.8384683331424,41.995,-87.933
239,2,2007-08-28,80.0,0.0,29.34,29.98,7.8,21,8.3,2.0434041232627425,3.3688452478372373,60.6559213301527,41.786,-87.752
240,1,2007-08-29,77.0,0.001,29.34,30.04,5.6,3,8.2,2.0434041232627425,3.055108919367253,66.88482071159525,41.995,-87.933
241,2,2007-08-29,78.0,0.001,29.39,30.02,5.3,3,8.8,1.9744078939310175,3.156681699769707,62.54694269856409,41.786,-87.752
242,1,2007-08-30,66.0,0.0,29.47,30.18,9.1,2,9.9,1.3901719595497484,2.114535089135237,65.74362216511028,41.995,-87.933
243,2,2007-08-30,68.0,0.0,29.51,30.15,10.8,3,10.9,1.3901719595497484,2.2634305941504893,61.41880219974262,41.786,-87.752
244,1,2007-08-31,67.0,0.0,29.47,30.19,3.9,4,5.2,1.293838786317489,2.1878578166173233,59.13724267136841,41.995,-87.933
245,2,2007-08-31,67.0,0.0,29.52,30.17,3.0,6,4.6,1.3901719595497484,2.1878578166173233,63.5403246495749,41.786,-87.752
246,1,2007-09-01,69.0,0.0,29.49,30.22,4.2,11,5.0,1.4406941917649823,2.3413129950817426,61.5336007954239,41.995,-87.933
247,2,2007-09-01,70.0,0.0,29.54,30.2,4.4,11,4.4,1.4928458239097433,2.4215658994293485,61.64795367582349,41.786,-87.752
248,1,2007-09-02,73.0,0.0,29.41,30.15,4.2,21,5.0,1.5466723806554707,2.67717649683204,57.77252200165664,41.995,-87.933
249,2,2007-09-02,73.0,0.0,29.47,30.13,4.8,21,6.0,1.4928458239097433,2.67717649683204,55.761950161906,41.786,-87.752
250,1,2007-09-03,77.0,0.0,29.36,30.09,2.0,27,5.8,1.7796758794005267,3.055108919367253,58.25245273969209,41.995,-87.933
251,2,2007-09-03,76.0,0.0,29.42,30.07,3.0,25,6.2,1.7796758794005267,2.956443411602841,60.19651424465021,41.786,-87.752
252,1,2007-09-04,76.0,0.0,29.28,30.0,2.8,22,4.3,1.718672872360171,2.956443411602841,58.13312257610199,41.995,-87.933
253,2,2007-09-04,79.0,0.0,29.34,29.99,2.2,24,5.0,1.6595376897161735,3.261235410853136,50.88678002800295,41.786,-87.752
254,1,2007-09-05,78.0,0.001,29.24,29.96,6.4,19,6.5,1.907490618143548,3.156681699769707,60.42708133299304,41.995,-87.933
255,2,2007-09-05,82.0,0.0,29.31,29.94,6.4,19,6.7,1.8425977339080952,3.5935419125252968,51.275253740208726,41.786,-87.752
256,1,2007-09-06,78.0,0.18,29.21,29.92,11.9,20,12.1,2.1878578166173233,3.156681699769707,69.30878766702821,41.995,-87.933
257,2,2007-09-06,79.0,0.08,29.27,29.91,12.8,20,13.0,2.114535089135237,3.261235410853136,64.8384683331424,41.786,-87.752
258,1,2007-09-07,77.0,0.19,29.15,29.85,10.4,23,13.9,2.2634305941504893,3.055108919367253,74.08673974933997,41.995,-87.933
259,2,2007-09-07,78.0,0.67,29.21,29.84,9.5,23,13.0,2.1878578166173233,3.156681699769707,69.30878766702821,41.786,-87.752
260,1,2007-09-08,71.0,0.0,29.3,30.0,6.0,5,7.2,1.5466723806554707,2.504251515881733,61.76186261030958,41.995,-87.933
261,2,2007-09-08,73.0,0.0,29.34,29.98,8.4,5,9.4,1.6022204474445827,2.67717649683204,59.84739703715926,41.786,-87.752
262,1,2007-09-09,72.0,0.0,29.36,30.06,9.2,3,9.9,1.6595376897161735,2.5894334040296574,64.08883453552477,41.995,-87.933
263,2,2007-09-09,71.0,0.0,29.41,30.03,10.1,3,10.9,1.6595376897161735,2.504251515881733,66.26881042864657,41.786,-87.752
264,1,2007-09-10,64.0,0.36,29.3,30.04,7.2,2,9.0,1.6022204474445827,1.9744078939310175,81.14941458497641,41.995,-87.933
265,2,2007-09-10,64.0,0.25,29.34,30.01,7.4,3,9.7,1.6595376897161735,1.9744078939310175,84.0524237578922,41.786,-87.752
266,1,2007-09-11,61.0,0.001,29.2,29.92,11.7,29,13.5,0.9652723034172666,1.7796758794005267,54.23865742015972,41.995,-87.933
267,2,2007-09-11,61.0,0.001,29.26,29.91,12.1,29,13.7,0.9652723034172666,1.7796758794005267,54.23865742015972,41.786,-87.752
268,1,2007-09-12,57.0,0.0,29.4,30.12,1.8,3,5.6,0.8957941685913383,1.5466723806554707,57.917512447704404,41.995,-87.933
269,2,2007-09-12,56.0,0.0,29.46,30.11,1.9,5,6.0,0.9299536585929518,1.4928458239097433,62.29401882623187,41.786,-87.752
270,1,2007-09-13,64.0,0.0,29.23,29.99,8.3,19,8.5,1.0017843158463344,1.9744078939310175,50.73846791869315,41.995,-87.933
271,2,2007-09-13,66.0,0.0,29.3,29.98,7.1,20,7.7,0.9299536585929518,2.114535089135237,43.979107434592954,41.786,-87.752
272,1,2007-09-14,56.0,0.0,29.36,30.05,12.1,32,13.4,0.7999408729260532,1.4928458239097433,53.58496236610815,41.995,-87.933
273,2,2007-09-14,57.0,0.0,29.41,30.04,11.7,32,13.0,0.8308199423687624,1.5466723806554707,53.71660816860683,41.786,-87.752
274,1,2007-09-15,50.0,0.0,29.56,30.28,1.4,33,5.9,0.6352745584468553,1.2035026060200316,52.78547427061255,41.995,-87.933
275,2,2007-09-15,52.0,0.0,29.62,30.28,1.1,35,6.6,0.686430761687527,1.293838786317489,53.05380924939183,41.786,-87.752
276,1,2007-09-16,58.0,0.0,29.46,30.19,6.8,18,7.4,0.8308199423687624,1.6022204474445827,51.85428407769079,41.995,-87.933
277,2,2007-09-16,61.0,0.0,29.52,30.2,7.7,18,8.2,0.7700922603003449,1.7796758794005267,43.27148944445693,41.786,-87.752
278,1,2007-09-17,66.0,0.0,29.39,30.12,11.7,17,12.1,1.1604803132249262,2.114535089135237,54.88110928911176,41.995,-87.933
279,2,2007-09-17,68.0,0.0,29.46,30.12,10.6,17,11.0,1.118835500511772,2.2634305941504893,49.430961276358175,41.786,-87.752
280,1,2007-09-18,76.0,0.0,29.34,30.06,12.9,19,13.1,1.6022204474445827,2.956443411602841,54.19418620212778,41.995,-87.933
281,2,2007-09-18,78.0,0.0,29.41,30.05,12.5,19,12.8,1.5466723806554707,3.156681699769707,48.996779775683656,41.786,-87.752
282,1,2007-09-19,75.0,0.0,29.41,30.11,5.0,26,9.7,1.6595376897161735,2.860613031507167,58.01335837590782,41.995,-87.933
283,2,2007-09-19,76.0,0.0,29.47,30.09,3.5,25,9.0,1.6595376897161735,2.956443411602841,56.13290899474556,41.786,-87.752
284,1,2007-09-20,69.0,0.0,29.39,30.12,5.3,7,6.6,1.6595376897161735,2.3413129950817426,70.8806423234427,41.995,-87.933
285,2,2007-09-20,70.0,0.0,29.44,30.1,5.6,8,6.1,1.6595376897161735,2.4215658994293485,68.53159313596421,41.786,-87.752
286,1,2007-09-21,76.0,0.0,29.18,29.9,10.3,21,12.4,1.6595376897161735,2.956443411602841,56.13290899474556,41.995,-87.933
287,2,2007-09-21,79.0,0.0,29.23,29.89,9.8,22,11.5,1.6595376897161735,3.261235410853136,50.88678002800295,41.786,-87.752
288,1,2007-09-22,63.0,0.0,29.42,30.12,2.6,3,6.8,0.9299536585929518,1.907490618143548,48.75272516401799,41.995,-87.933
289,2,2007-09-22,65.0,0.0,29.48,30.1,4.3,1,7.7,1.0017843158463344,2.0434041232627425,49.02526643857243,41.786,-87.752
290,1,2007-09-23,67.0,0.0,29.43,30.16,4.6,13,5.3,1.2035026060200316,2.1878578166173233,55.008264105607346,41.995,-87.933
291,2,2007-09-23,69.0,0.0,29.49,30.15,5.9,12,6.4,1.2035026060200316,2.3413129950817426,51.402892673818414,41.786,-87.752
292,1,2007-09-24,79.0,0.0,29.27,29.99,11.4,19,11.9,1.907490618143548,3.261235410853136,58.48981682817403,41.995,-87.933
293,2,2007-09-24,81.0,0.0,29.34,29.98,10.0,19,10.5,1.8425977339080952,3.479587967455363,52.95448056327182,41.786,-87.752
294,1,2007-09-25,74.0,0.27,29.23,29.95,7.9,23,10.5,2.0434041232627425,2.767547123315401,73.83448346905953,41.995,-87.933
295,2,2007-09-25,75.0,0.01,29.29,29.93,7.3,23,9.4,2.114535089135237,2.860613031507167,73.91894904502882,41.786,-87.752
296,1,2007-09-26,61.0,0.09,29.31,30.03,4.3,1,6.6,1.2035026060200316,1.7796758794005267,67.62481977479092,41.995,-87.933
297,2,2007-09-26,62.0,0.14,29.37,30.02,4.8,2,7.3,1.2479419299677836,1.8425977339080952,67.72731274996934,41.786,-87.752
298,1,2007-09-27,62.0,0.001,29.26,29.97,4.9,24,6.5,1.1604803132249262,1.8425977339080952,62.98066538720754,41.995,-87.933
299,2,2007-09-27,63.0,0.001,29.31,29.97,4.5,25,5.8,1.1604803132249262,1.907490618143548,60.83806138739259,41.786,-87.752
300,1,2007-09-28,63.0,0.0,29.47,30.17,2.3,4,7.1,1.0395247562934355,1.907490618143548,54.496978721979026,41.995,-87.933
301,2,2007-09-28,63.0,0.0,29.52,30.16,3.1,7,6.6,1.0395247562934355,1.907490618143548,54.496978721979026,41.786,-87.752
302,1,2007-09-29,65.0,0.0,29.5,30.23,9.5,17,9.8,1.0395247562934355,2.0434041232627425,50.8722060633609,41.995,-87.933
303,2,2007-09-29,67.0,0.0,29.57,30.23,8.4,17,8.8,1.0017843158463344,2.1878578166173233,45.78836468428313,41.786,-87.752
304,1,2007-09-30,71.0,0.14,29.36,30.1,14.4,19,14.6,1.1604803132249262,2.504251515881733,46.34040574060819,41.995,-87.933
305,2,2007-09-30,73.0,0.14,29.44,30.1,12.9,19,13.2,1.118835500511772,2.67717649683204,41.79162269785776,41.786,-87.752
306,1,2007-10-01,64.0,0.29,29.28,30.0,6.1,22,8.1,1.6595376897161735,1.9744078939310175,84.0524237578922,41.995,-87.933
307,2,2007-10-01,64.0,0.17,29.35,30.0,7.9,21,8.9,1.6595376897161735,1.9744078939310175,84.0524237578922,41.786,-87.752
308,1,2007-10-02,68.0,0.09,29.18,29.92,10.8,19,11.1,1.6595376897161735,2.2634305941504893,73.31957489684066,41.995,-87.933
309,2,2007-10-02,70.0,0.11,29.25,29.92,10.0,19,10.3,1.6595376897161735,2.4215658994293485,68.53159313596421,41.786,-87.752
310,1,2007-10-03,65.0,0.0,29.28,29.98,5.9,26,7.1,1.118835500511772,2.0434041232627425,54.753510956281424,41.995,-87.933
311,2,2007-10-03,65.0,0.001,29.34,29.97,4.8,25,7.1,1.0785295493433393,2.0434041232627425,52.78102050715404,41.786,-87.752
312,1,2007-10-04,67.0,0.0,29.34,30.04,3.9,17,4.6,1.4928458239097433,2.1878578166173233,68.23321938798804,41.995,-87.933
313,2,2007-10-04,70.0,0.0,29.39,30.03,4.6,17,5.9,1.4928458239097433,2.4215658994293485,61.64795367582349,41.786,-87.752
314,1,2007-10-05,73.0,0.0,29.36,30.08,7.0,17,7.0,2.0434041232627425,2.67717649683204,76.32683633973129,41.995,-87.933
315,2,2007-10-05,77.0,0.06,29.42,30.06,6.8,18,7.0,2.0434041232627425,3.055108919367253,66.88482071159525,41.786,-87.752
316,1,2007-10-06,78.0,0.0,29.33,30.04,6.9,20,7.4,2.1878578166173233,3.156681699769707,69.30878766702821,41.995,-87.933
317,2,2007-10-06,80.0,0.0,29.39,30.03,6.4,21,6.7,2.114535089135237,3.3688452478372373,62.76735598029462,41.786,-87.752
318,1,2007-10-07,77.0,0.0,29.31,30.03,5.2,19,5.9,2.114535089135237,3.055108919367253,69.21308355753092,41.995,-87.933
319,2,2007-10-07,79.0,0.0,29.38,30.01,5.3,19,5.9,2.0434041232627425,3.261235410853136,62.657363417018395,41.786,-87.752
320,1,2007-10-08,74.0,0.0,29.23,29.93,7.7,24,10.1,1.7796758794005267,2.767547123315401,64.30516988879859,41.995,-87.933
321,2,2007-10-08,75.0,0.0,29.28,29.92,7.3,24,9.9,1.718672872360171,2.860613031507167,60.080579002838995,41.786,-87.752
322,1,2007-10-09,63.0,0.0,29.21,29.94,11.5,28,12.8,0.9652723034172666,1.907490618143548,50.604301496209246,41.995,-87.933
323,2,2007-10-09,64.0,0.0,29.27,29.93,12.1,28,13.3,0.9652723034172666,1.9744078939310175,48.8892040182955,41.786,-87.752
324,1,2007-10-10,51.0,0.001,29.21,29.93,15.1,31,15.5,0.7700922603003449,1.2479419299677836,61.70898194920218,41.995,-87.933
325,2,2007-10-10,50.0,0.001,29.26,29.93,14.4,31,14.6,0.7412438893632398,1.2035026060200316,61.590551250613764,41.786,-87.752
326,1,2007-10-11,50.0,0.0,29.28,30.01,11.9,36,12.9,0.7999408729260532,1.2035026060200316,66.46773084866412,41.995,-87.933
327,2,2007-10-11,52.0,0.0,29.34,30.0,14.6,36,15.5,0.7999408729260532,1.293838786317489,61.826935580037514,41.786,-87.752
328,1,2007-10-12,49.0,0.0,29.28,30.02,3.4,35,4.6,0.686430761687527,1.1604803132249262,59.15057359137482,41.995,-87.933
329,2,2007-10-12,51.0,0.0,29.34,30.02,2.8,36,5.4,0.686430761687527,1.2479419299677836,55.005024288690066,41.786,-87.752
330,1,2007-10-13,50.0,0.0,29.31,30.04,2.7,20,3.5,0.8627604519394957,1.2035026060200316,71.68746022018465,41.995,-87.933
331,2,2007-10-13,52.0,0.0,29.38,30.04,3.6,21,4.7,0.8308199423687624,1.293838786317489,64.21355976917603,41.786,-87.752
332,1,2007-10-14,57.0,0.15,29.34,30.06,5.6,11,6.6,1.1604803132249262,1.5466723806554707,75.03077754146753,41.995,-87.933
333,2,2007-10-14,59.0,0.01,29.4,30.06,5.7,12,6.0,1.0785295493433393,1.6595376897161735,64.98975925806165,41.786,-87.752
334,1,2007-10-15,63.0,0.07,29.21,29.95,4.1,14,5.6,1.293838786317489,1.907490618143548,67.82936566035164,41.995,-87.933
335,2,2007-10-15,66.0,0.04,29.26,29.94,6.6,16,6.9,1.2035026060200316,2.114535089135237,56.91570748595227,41.786,-87.752
336,1,2007-10-16,60.0,0.24,29.16,29.88,6.4,21,7.5,1.3901719595497484,1.718672872360171,80.88636190787673,41.995,-87.933
337,2,2007-10-16,62.0,0.19,29.23,29.88,6.5,21,7.3,1.4406941917649823,1.8425977339080952,78.18821033223092,41.786,-87.752
338,1,2007-10-17,60.0,0.04,29.07,29.83,9.3,14,9.8,1.3412346443657976,1.718672872360171,78.03897215902083,41.995,-87.933
339,2,2007-10-17,62.0,0.11,29.13,29.83,8.6,14,9.1,1.3412346443657976,1.8425977339080952,72.79042081100786,41.786,-87.752
340,1,2007-10-18,69.0,0.3,28.59,29.34,17.2,19,18.9,1.4928458239097433,2.3413129950817426,63.7610531802316,41.995,-87.933
341,2,2007-10-18,70.0,0.34,28.67,29.34,15.5,19,17.2,1.5466723806554707,2.4215658994293485,63.87075326010951,41.786,-87.752
342,1,2007-10-19,56.0,0.01,28.75,29.44,16.2,24,16.7,1.118835500511772,1.4928458239097433,74.94648694408086,41.995,-87.933
343,2,2007-10-19,57.0,0.001,28.82,29.45,17.7,24,18.0,1.118835500511772,1.5466723806554707,72.33823494265903,41.786,-87.752
344,1,2007-10-20,60.0,0.0,29.02,29.71,10.9,21,12.0,0.9299536585929518,1.718672872360171,54.10882277532495,41.995,-87.933
345,2,2007-10-20,61.0,0.0,29.1,29.72,11.1,21,11.7,0.9299536585929518,1.7796758794005267,52.25410252265717,41.786,-87.752
346,1,2007-10-21,70.0,0.0,29.08,29.78,18.0,20,18.2,1.0785295493433393,2.4215658994293485,44.53851739477745,41.995,-87.933
347,2,2007-10-21,70.0,0.0,29.15,29.78,16.7,20,16.8,1.0395247562934355,2.4215658994293485,42.92779133280674,41.786,-87.752
348,1,2007-10-22,57.0,0.16,29.26,29.97,5.2,36,9.2,1.0785295493433393,1.5466723806554707,69.73225634806155,41.995,-87.933
349,2,2007-10-22,57.0,0.15,29.32,29.96,5.8,1,10.3,1.0785295493433393,1.5466723806554707,69.73225634806155,41.786,-87.752
350,1,2007-10-23,51.0,0.0,29.2,29.93,5.2,31,8.2,0.7133662979225082,1.2479419299677836,57.16342089258305,41.995,-87.933
351,2,2007-10-23,50.0,0.03,29.26,29.93,4.0,31,7.9,0.7999408729260532,1.2035026060200316,66.46773084866412,41.786,-87.752
352,1,2007-10-24,49.0,0.0,29.46,30.16,13.3,2,14.5,0.686430761687527,1.1604803132249262,59.15057359137482,41.995,-87.933
353,2,2007-10-24,49.0,0.0,29.51,30.16,16.0,2,17.3,0.686430761687527,1.1604803132249262,59.15057359137482,41.786,-87.752
354,1,2007-10-25,50.0,0.001,29.47,30.2,13.9,6,14.1,0.7999408729260532,1.2035026060200316,66.46773084866412,41.995,-87.933
355,2,2007-10-25,51.0,0.001,29.52,30.2,14.5,6,14.7,0.8308199423687624,1.2479419299677836,66.57520854277334,41.786,-87.752
356,1,2007-10-26,59.0,0.33,29.31,30.07,6.2,5,6.9,1.118835500511772,1.6595376897161735,67.41850501166525,41.995,-87.933
357,2,2007-10-26,60.0,0.41,29.38,30.06,4.2,6,7.2,1.1604803132249262,1.718672872360171,67.52188458245078,41.786,-87.752
358,1,2007-10-27,46.0,0.01,29.56,30.25,9.4,32,9.9,0.7700922603003449,1.0395247562934355,74.0811852375899,41.995,-87.933
359,2,2007-10-27,48.0,0.08,29.62,30.25,7.9,31,9.1,0.8627604519394957,1.118835500511772,77.11235937229881,41.786,-87.752
360,1,2007-10-28,45.0,0.0,29.79,30.52,3.4,23,4.2,0.5649283612956694,1.0017843158463344,56.392214607433004,41.995,-87.933
361,2,2007-10-28,45.0,0.0,29.86,30.53,3.5,23,4.1,0.5649283612956694,1.0017843158463344,56.392214607433004,41.786,-87.752
362,1,2007-10-29,50.0,0.0,29.63,30.4,10.2,22,10.4,0.611,1.2035026060200316,50.76848167537996,41.995,-87.933
363,2,2007-10-29,50.0,0.0,29.7,30.41,9.1,22,9.3,0.611,1.2035026060200316,50.76848167537996,41.786,-87.752
364,1,2007-10-30,54.0,0.0,29.43,30.2,12.2,20,12.5,0.7700922603003449,1.3901719595497484,55.39546780599459,41.995,-87.933
365,2,2007-10-30,54.0,0.0,29.51,30.22,10.8,20,10.9,0.7412438893632398,1.3901719595497484,53.32030215911673,41.786,-87.752
366,1,2007-10-31,52.0,0.0,29.3,30.02,12.2,25,14.3,0.7412438893632398,1.293838786317489,57.29028200437249,41.995,-87.933
367,2,2007-10-31,53.0,0.0,29.36,30.03,12.2,25,15.0,0.7700922603003449,1.3412346443657976,57.416669300581844,41.786,-87.752
368,1,2008-05-01,61.0,0.0,28.95,29.67,10.6,16,11.5,1.2479419299677836,1.7796758794005267,70.12186569546279,41.995,-87.933
369,2,2008-05-01,61.0,0.001,29.01,29.67,9.8,17,10.4,1.2479419299677836,1.7796758794005267,70.12186569546279,41.786,-87.752
370,1,2008-05-02,63.0,1.28,28.79,29.53,13.8,20,15.1,1.4406941917649823,1.907490618143548,75.52824522760316,41.995,-87.933
371,2,2008-05-02,65.0,0.74,28.85,29.52,11.9,19,13.0,1.4928458239097433,2.0434041232627425,73.05680784895783,41.786,-87.752
372,1,2008-05-03,50.0,0.001,29.01,29.69,10.4,25,12.7,0.8627604519394957,1.2035026060200316,71.68746022018465,41.995,-87.933
373,2,2008-05-03,50.0,0.01,29.08,29.69,11.2,25,12.7,0.8957941685913383,1.2035026060200316,74.432258319217,41.786,-87.752
374,1,2008-05-04,52.0,0.0,29.31,30.02,5.6,24,6.3,0.6604092794454341,1.293838786317489,51.042624972241285,41.995,-87.933
375,2,2008-05-04,53.0,0.0,29.38,30.02,5.1,23,5.6,0.6352745584468553,1.3412346443657976,47.36490822955477,41.786,-87.752
376,1,2008-05-05,63.0,0.0,29.27,29.99,4.4,26,7.0,0.7700922603003449,1.907490618143548,40.372007755919235,41.995,-87.933
377,2,2008-05-05,62.0,0.0,29.34,29.99,3.7,23,6.2,0.7700922603003449,1.8425977339080952,41.793835199558295,41.786,-87.752
378,1,2008-05-06,64.0,0.0,29.16,29.88,6.3,22,7.1,0.9652723034172666,1.9744078939310175,48.8892040182955,41.995,-87.933
379,2,2008-05-06,67.0,0.0,29.23,29.88,6.9,22,8.8,0.9299536585929518,2.1878578166173233,42.50521453129737,41.786,-87.752
